TP/SL,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,leveraged percentual_difference,cumulative_profit
TP,SHORT,2021-12-05 22:56:45.207,5.12852,2021-12-05 22:58:16.471,5.1065,0.35104263193969204,1.7552131596984601,1.7552131596984601
