TP/SL,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,leveraged percentual_difference,cumulative_profit
TP,LONG,2021-12-06 22:04:55.000,3.74585,2021-12-06 22:05:24.678,3.755,0.16417261769691768,0.8208630884845884,0.8208630884845884
