TP/SL,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,leveraged percentual_difference,cumulative_profit
TP,SHORT,2021-12-05 23:49:04.582,1.2416,2021-12-05 23:49:48.888,1.234,0.5356369529983834,2.6781847649919173,2.6781847649919173
