TP/SL,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,leveraged percentual_difference,cumulative_profit
SL,LONG,2021-12-06 22:01:40.235,3.7542,2021-12-06 22:02:36.188,3.745,-0.3249608438548793,-1.6248042192743963,-1.6248042192743963
