TP/SL,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,leveraged percentual_difference,cumulative_profit
SL,SHORT,2021-12-06 00:03:14.419,3.5343,2021-12-06 00:03:30.658,3.5363,-0.13653366513022722,-0.6826683256511361,-0.6826683256511361
