TP/SL,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,leveraged percentual_difference,cumulative_profit
SL,LONG,2021-12-06 00:11:14.064,3.5256,2021-12-06 00:11:45.941,3.5224,-0.1707283866575802,-0.853641933287901,-0.853641933287901
