TP/SL,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,leveraged percentual_difference,cumulative_profit
SL,SHORT,2021-12-05 23:22:37.949,3.5428,2021-12-05 23:22:42.265,3.5481,-0.22931597192862768,-1.1465798596431385,-1.1465798596431385
